experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
central_bank_independence,dependent,44,defeated,94.19450512592313,2.4473751329112936,7.7178754516119445,47.431869307738474,35.76606756607036,5248.389653429393,0,0.6938333333333333,0,union_republicana,True
central_bank_independence,dependent,45,defeated,330.565997517598,2.244998012876926,8.401698742545761,46.71203794750785,33.29841674616698,0.0,0,0.5490625,0,union_republicana,True
central_bank_independence,dependent,46,defeated,23.82443619643473,1.1161279731984253,9.64788250907756,39.42155136443487,50.90935858840145,8209.363496471527,0,0.7121666666666667,0,union_republicana,True
central_bank_independence,dependent,47,reelected,29.94243430237622,1.1833129275735497,9.282558378312457,28.36000002731448,53.434325986660404,8154.762108516003,0,0.5590208333333333,0,frente_federal,False
central_bank_independence,dependent,48,defeated,24.177558476953198,1.6198151092492368,8.89696435030243,41.378949961764334,52.111333144215926,5517.397673304696,0,0.5650000000000001,0,union_republicana,True
central_bank_independence,dependent,49,defeated,20.609577145656743,0.6031996672924742,10.697639472822845,41.37411037436214,54.26013065114592,8234.412062275955,0,0.696875,0,union_republicana,True
central_bank_independence,independent,0,defeated,19.058544256556644,0.535249584590655,11.263059534285437,44.1845492424377,44.63289026270118,8215.554252710323,0,0.7334166666666667,0,union_republicana,True
central_bank_independence,independent,1,defeated,21.88212331879591,-0.10730038123688393,12.545461962050226,43.33094276048646,42.194916783590486,6978.779893913514,0,0.6743125,0,union_republicana,True
central_bank_independence,independent,2,defeated,29.004937542324495,0.04755497901592592,11.377782659846275,46.59374266613559,44.9306095155052,8310.347195549552,0,0.8126041666666667,0,union_republicana,True
central_bank_independence,independent,3,defeated,35.15016576334615,-0.2424523344186862,12.790889942637499,45.66381595377178,37.49941130223463,4220.969150563219,0,0.7955,0,union_republicana,True
central_bank_independence,independent,4,defeated,27.418742746723513,0.4910875673838902,11.006651411243507,45.41783721000593,45.918815944937265,8189.424337989678,0,0.7943958333333333,0,union_republicana,True
central_bank_independence,independent,5,defeated,22.48663768964232,0.22075426910830834,11.77521375056061,44.65780465570939,46.179974010401345,6251.792338330294,0,0.8118125,0,union_republicana,True
central_bank_independence,independent,6,defeated,21.603107626934424,-0.3785565347322843,12.513383723212801,44.81949835882396,38.45105336043784,8127.021340471167,0,0.8377083333333333,0,union_republicana,True
central_bank_independence,independent,7,defeated,21.12146359090026,1.4207983611036186,9.511771607652678,43.08157893843241,52.33811202964541,8172.318655380892,0,0.756625,0,union_republicana,True
central_bank_independence,independent,8,defeated,21.806107883560387,-0.4633011452916339,12.442071646617075,44.05538558303359,42.517462750572584,7926.838604116225,0,0.8258541666666667,0,union_republicana,True
central_bank_independence,independent,9,defeated,28.355549267809167,0.556449716535748,10.653660542190037,43.16754928411288,36.22043887364184,7623.528892018779,0,0.8084583333333333,0,union_republicana,True
central_bank_independence,independent,10,defeated,18.2156253621071,0.6593635676555002,11.282319087623286,43.846292390545536,38.79881859222531,8115.89056716362,0,0.7516041666666666,0,union_republicana,True
central_bank_independence,independent,11,defeated,17.111915145161973,0.7258149928786836,11.024741542264994,40.529328880450116,49.69042188769448,8112.219462431686,0,0.82025,0,union_republicana,True
central_bank_independence,independent,12,defeated,41.63400648233251,0.7091010154979476,11.140338945969468,41.489856777661906,43.68940843480431,8047.081926254925,0,0.8023750000000001,0,union_republicana,True
central_bank_independence,independent,13,defeated,21.271353866693943,-0.203478374273907,12.095155561587104,46.169502138862,40.078345796718196,6779.073466330501,0,0.8141666666666667,0,union_republicana,True
central_bank_independence,independent,14,defeated,17.497703079166293,0.6590358766872607,10.533102707161666,44.09521856059412,39.67375398629447,8267.69733054358,0,0.7561666666666667,0,union_republicana,True
central_bank_independence,independent,15,defeated,14.736372341101745,1.3225437441521635,9.414410810611535,42.666389353831484,52.051521140560865,8165.322744472852,0,0.8412708333333333,0,union_republicana,True
central_bank_independence,independent,16,defeated,15.071502432184003,0.9262357486427958,10.952434579307715,42.97749813616417,52.06380992387474,8148.848453524239,0,0.73175,0,union_republicana,True
central_bank_independence,independent,17,defeated,18.557174267240818,0.2117243919918791,12.292630548993273,45.55362552374895,44.811522653025385,5314.0507771058055,0,0.8017708333333333,0,union_republicana,True
central_bank_independence,independent,18,reelected,24.693610421634027,1.21269252683164,9.768240001109206,27.876399051345196,58.88175363512577,8237.011570250372,0,0.3399375,0,frente_federal,False
central_bank_independence,independent,19,defeated,18.7538230335222,0.9030546706294776,10.490982033812502,44.33471617727505,34.932148464205554,4854.388433250214,0,0.7042708333333333,0,union_republicana,True
