t0,h,t_target,arm,objective,hit,error,n_seeds,iqr_seeds,frequency,has_era,era_id,n_source,n_proxy,n_assumed,has_reserves_series,has_unemployment_series,regime_mode_initial,vdem_polyarchy,years_since_last_coup,fx_regime,inflation_now,inflation_bucket,inflation_trend_12m,reserves_over_imports_3m,debt_over_gdp_pct,years_since_last_default,months_to_next_election,approval_proxy,fragmentation_herfindahl,n_exogenous_shocks,shocks_magnitude_sum,in_sample
1919-01,48,1923-01,aurora,inflation_magnitude,0,2.185352384549072,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.467,,float,-0.5127495708163066,<1,-2.483598756963201,,,29.0,39,,,0,0.0,False
1919-01,48,1923-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.467,,float,-0.5127495708163066,<1,-2.483598756963201,,,29.0,39,,,0,0.0,False
1920-01,24,1922-01,calibrated,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,24,1922-01,calibrated,inflation_magnitude,1,2.5757768662552394,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,24,1922-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,24,1922-01,aurora,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,24,1922-01,aurora,inflation_magnitude,0,4.3432533440358805,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,24,1922-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1921-01,12,1922-01,calibrated,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,12,1922-01,calibrated,inflation_magnitude,0,1.8697153088668321,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,12,1922-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,12,1922-01,aurora,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,12,1922-01,aurora,inflation_magnitude,0,3.993516043298446,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,12,1922-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1920-01,48,1924-01,calibrated,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,48,1924-01,calibrated,inflation_magnitude,1,0.10080101258632274,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,48,1924-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,48,1924-01,aurora,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,48,1924-01,aurora,inflation_magnitude,0,2.210533255275255,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1920-01,48,1924-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.475,,float,1.3236662805777177,1-3,1.8364158513940243,,,30.0,27,,,0,0.0,False
1921-01,24,1923-01,calibrated,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,24,1923-01,calibrated,inflation_magnitude,1,0.7562651276933217,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,24,1923-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,24,1923-01,aurora,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,24,1923-01,aurora,inflation_magnitude,0,2.5237416054739628,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,24,1923-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1922-01,12,1923-01,calibrated,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,12,1923-01,calibrated,inflation_magnitude,1,0.0502035703049146,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,12,1923-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,12,1923-01,aurora,inflation_direction,0,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,12,1923-01,aurora,inflation_magnitude,0,2.174004304736528,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,12,1923-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1921-01,48,1925-01,calibrated,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,48,1925-01,calibrated,inflation_magnitude,1,0.4967803881421894,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,48,1925-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,48,1925-01,aurora,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,48,1925-01,aurora,inflation_magnitude,0,2.808114656003767,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1921-01,48,1925-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.476,,float,-0.9987326698785326,<1,-2.3223989504562503,,,31.0,15,,,0,0.0,False
1922-01,24,1924-01,calibrated,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,24,1924-01,calibrated,inflation_magnitude,1,0.2829690466481327,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,24,1924-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,24,1924-01,aurora,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,24,1924-01,aurora,inflation_magnitude,1,2.050445524428774,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,24,1924-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,calibrated,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,calibrated,inflation_magnitude,1,0.5077851288014422,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,calibrated,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,aurora,inflation_direction,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,aurora,inflation_magnitude,0,2.81911939666302,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
1922-01,48,1926-01,aurora,crisis,1,,30,0.0,annual_interpolated,False,,0,0,20,False,False,democracy,0.481,,float,-1.4058496349893534,<1,-0.40711696511082085,,,32.0,3,,,0,0.0,False
