experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
fiscal_rule,base__c_f=0.08__primary_spending=27,14,defeated,208.69247095552362,4.498338148371859,4.138459769520028,47.407694781316884,27.455829248389854,7590.047809778624,0,0.4166666666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,15,hyperinflation,990.6993074048813,4.720637218118202,4.639165620585528,0.0,23.068561153395418,0.0,0,0.1647560975609756,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,16,defeated,106.90405169905799,4.6547472514765555,4.829947516966324,45.8009193595567,44.348756274736225,8069.756178680078,0,0.3877291666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,17,hyperinflation,1732.119198296285,3.9625593812001103,6.032861339697547,0.0,12.721029596039308,19.09868322404043,0,-0.44772222222222224,0,,
fiscal_rule,base__c_f=0.08__primary_spending=27,18,defeated,69.97685477062348,4.638122883485796,4.0785821086279155,39.663785800210846,59.223905942125654,8237.011570250372,0,0.21877083333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.08__primary_spending=27,19,hyperinflation,995.5022753083739,4.119861890037894,5.832775538658534,0.0,16.664979816622452,0.0,0,-0.10500000000000001,0,,
fiscal_rule,base__c_f=0.12__primary_spending=23,0,defeated,-5.540679207768207,-2.8871187622977814,17.03298738251782,45.83832531078845,39.757168087061125,8203.53596077652,0,0.7459166666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,1,defeated,6.542472345732486,-2.907624921318675,17.069574738945477,44.0941931807711,38.56255668701829,6757.895960490064,0,0.6885833333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,2,defeated,-3.171312289820749,-3.161623669002149,17.06453600958973,48.00616296628955,40.3475591243323,8310.347195549552,0,0.7880208333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,3,defeated,3.74351729555904,-2.921411785528924,17.51234105069086,47.046402240071075,36.5972796799216,5182.676723064758,0,0.794,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,4,defeated,-9.325963744334409,-2.986388743330159,17.308757856377937,47.16422824527056,39.63018662740685,8189.424337989678,0,0.8282083333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,5,defeated,-4.11370876433873,-2.8333014715363642,17.24772701488632,46.31738441335836,41.97533387247429,5500.734570572019,0,0.8312708333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,6,defeated,-2.67626237128622,-3.0811513503773904,17.19259903782154,46.133154679717734,36.36986906561896,7985.099867097141,0,0.9015208333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,7,defeated,-11.361512828387077,-2.3755669393503447,16.26260992701129,45.9798579086912,44.620812687781935,8172.318655380892,0,0.7848125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,8,defeated,-7.134497289313435,-3.329302282580763,17.543150473763465,45.091339728843735,40.659624244150756,7443.858531606861,0,0.8906666666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,9,defeated,-11.361512828387077,-2.8027891366360604,16.754820620656517,44.55599707857884,31.459881840596942,7842.058100005606,0,0.8976875,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,10,defeated,-0.06664375646737719,-2.779668266601552,17.00383276888544,45.227624965754494,34.099719063292895,8095.960734832551,0,0.7748125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,11,defeated,-9.526323642559309,-2.690803278397534,16.746826101997517,42.79380884187012,44.30172179901711,7950.77444631423,0,0.7804791666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,12,defeated,2.6961033030743042,-2.7310753341719836,17.380823154643895,42.29264417999317,37.9133335311419,7882.863206708009,0,0.8807916666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,13,defeated,-3.0641843976335847,-3.2906670590451426,17.362893451913557,47.07640010572287,37.11569517655183,7176.992100605953,0,0.86,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,14,defeated,-9.947729342382615,-2.826875409043704,16.629018566912517,46.44564800766987,35.01332560673696,8267.69733054358,0,0.7803125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,15,defeated,-11.361512828387077,-2.321845869547268,15.712465134931113,45.436371052286404,45.3942075920783,8113.002313719587,0,0.921375,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,16,defeated,-11.361512828387077,-2.6706641925837107,17.393535883461535,45.00828624445454,44.37810358531082,8121.015700780873,0,0.7785833333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,17,defeated,-11.361512828387077,-3.2291206527610092,18.362086934815423,46.33085045408785,40.72551151812043,7912.831022501094,0,0.7909375,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,18,defeated,-9.736230058266205,-2.4523755515326107,16.376106221906568,41.67299012027576,48.919231300678234,8237.011570250372,0,0.69025,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=23,19,defeated,-11.361512828387077,-2.5906222808488324,16.452475436724967,45.37348304287669,31.337497661540016,7985.175068456639,0,0.7706666666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,0,defeated,51.57063787725158,1.5472614125114277,8.746390616013588,44.53474335169371,46.558351264163974,5258.8589560466025,0,0.576875,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,1,defeated,64.11002015722005,1.8131440120907574,8.691044919203984,43.748599018911754,44.41125021902022,4286.395414098211,0,0.47075,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,2,defeated,54.631408191259624,1.6783715501760381,8.126528788998629,45.93114151491718,47.29315175771926,3675.7080181382553,0,0.6415416666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,3,hyperinflation,1801.46045302242,2.0092776448589706,8.609126885097522,0.0,6.1883461856387285,0.0,0,-0.1811081081081081,0,,
fiscal_rule,base__c_f=0.12__primary_spending=25,4,defeated,26.799592257190486,1.3281155534903573,9.775517903504664,43.95155873073718,48.25724556328327,8146.614890053427,0,0.740625,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,5,defeated,40.8128743829522,2.453853014098922,7.791232258853784,42.77834127667015,49.42284801290933,4856.240813262535,0,0.7518125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,6,defeated,84.18555843368011,2.361312699450869,7.449029124892719,46.01728177111636,37.2765826268811,6514.132689295901,0,0.7350833333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,7,defeated,18.421555508653988,0.30775487942780166,11.575161218225931,45.141536451057576,49.048414984658386,8172.318655380892,0,0.6282291666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,8,defeated,187.2157735316801,2.615201708931293,6.967344182773339,46.13689071269009,44.136573640542906,642.2783132979822,0,0.6467708333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,9,defeated,41.51939304440981,1.9830242221729437,8.02978647007984,42.749564187512874,37.69423691737094,1849.380323659678,0,0.7763125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,10,defeated,32.10236747130904,0.8639442483819606,10.550799593005951,44.60865230313709,39.76822497022351,7595.220701128276,0,0.7033125,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,11,defeated,30.959975979746,0.769861144601468,10.439757381857538,41.65298704604305,50.750015155755335,7907.124222771196,0,0.6575833333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,12,defeated,33.3110316409184,0.984975620683592,11.0661452139034,41.36550783838193,45.43514247175153,7263.303206058166,0,0.8110416666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,13,defeated,59.51801430904526,2.0881315923024037,7.633165825932523,46.20676628723768,43.020561690157535,3041.3989200422634,0,0.7378750000000001,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,14,defeated,24.878962118245607,1.2742030136409215,9.435731630331368,43.853975574867775,42.257736035135615,8048.296918688704,0,0.7036875,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,15,reelected,19.20010188510355,1.8813582133029572,8.567120990451176,31.701019123765818,52.90478763083319,6030.674455080215,0,0.8396041666666667,0,frente_federal,False
fiscal_rule,base__c_f=0.12__primary_spending=25,16,defeated,12.700678327693527,0.7633234640426065,11.503744676233186,43.23629345421278,52.39776130043007,8081.414611612887,0,0.6797291666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,17,defeated,31.044386422397086,1.3403203742802159,10.031679308792508,44.90202090423007,48.42155644625309,3967.2846487967913,0,0.6686875,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,18,defeated,17.354381437208467,0.3356925818251717,11.484488832932067,40.160943312159446,55.039273396429785,8237.011570250372,0,0.44047916666666664,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=25,19,defeated,39.72256691184426,1.843317253957964,8.279839528841851,44.277806163618045,36.71384874651824,540.0695689248639,0,0.6409375,0,union_republicana,True
fiscal_rule,base__c_f=0.12__primary_spending=27,0,hyperinflation,1782.366025686299,3.4540407349400746,7.0501779627103245,0.0,15.598011380875864,0.0,0,-0.2728611111111111,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,1,hyperinflation,1147.1293116855177,3.7795673482428893,7.188642551169389,0.0,17.72688260122913,0.0,0,-0.1545945945945946,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,2,hyperinflation,1918.6019496967256,3.49856072108699,7.200135845722273,0.0,13.778845294743485,0.0,0,-0.20821621621621622,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,3,hyperinflation,1069.4794991311244,2.988792346451601,7.751105946185126,0.0,14.91698401573056,0.0,0,-0.46795652173913044,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,4,hyperinflation,1681.6764286619605,3.7745810320576916,6.523244763907115,0.0,15.328351979480562,0.0,0,-0.23525000000000001,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,5,hyperinflation,1296.714962399166,3.844517854762704,6.40821631742387,0.0,13.799139463311153,0.0,0,-0.3166206896551724,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,6,hyperinflation,1937.7601233392402,3.008065684213563,7.875748481940709,0.0,11.07122262909178,0.0,0,-0.21972727272727274,0,,
fiscal_rule,base__c_f=0.12__primary_spending=27,7,hyperinflation,1210.0452800111123,4.862460007416082,4.737368703785451,47.99575530595802,15.633188985357728,0.0,0,0.10070833333333334,0,union_republicana,True
